datetime,day_o_week,time_in_trade,imp_wick,long,short,buy_open,buy_close,sell_open,sell_close,pnl,pnl_ac,cr,cr_ac,pnl_plus,cr_plus
2025-01-01 18:00:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 18:15:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 18:30:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 18:45:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 19:00:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 19:15:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 19:30:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 19:45:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 20:00:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 20:15:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 20:30:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 20:45:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 21:00:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 21:15:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 21:30:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 21:45:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 22:00:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 22:15:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 22:30:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 22:45:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 23:00:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 23:15:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 23:30:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-01 23:45:00,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 00:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 00:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 00:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 00:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 01:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 01:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 01:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 01:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 02:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 02:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 02:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 02:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 03:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 03:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 03:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 03:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 04:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 04:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 04:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 04:45:00,3,1,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 05:00:00,3,2,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 05:15:00,3,3,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 05:30:00,3,4,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 05:45:00,3,5,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 06:00:00,3,6,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 06:15:00,3,7,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 06:30:00,3,8,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 06:45:00,3,9,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 07:00:00,3,10,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 07:15:00,3,11,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 07:30:00,3,12,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 07:45:00,3,13,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 08:00:00,3,14,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 08:15:00,3,15,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 08:30:00,3,16,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 08:45:00,3,17,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 09:00:00,3,18,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 09:15:00,3,19,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 09:30:00,3,20,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 09:45:00,3,21,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 10:00:00,3,22,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 10:15:00,3,23,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 10:30:00,3,24,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 10:45:00,3,25,0,90.60222827062681,0.0,3485.5,0.0,0.0,0.0,0.0,0.0,1.8776741687901801,1.8254241687901804,0.0,2.2052025827724187
2025-01-02 11:00:00,3,0,0,0.0,0.0,3485.5,3482.375,0.0,0.0,-0.000896571510543681,-0.001146571510543681,1.8767775972796366,1.8242775972796368,-0.00209166472036391,2.203110918052055
2025-01-02 11:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 11:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 11:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 12:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 12:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 12:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 12:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 13:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 13:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 13:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 13:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 14:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 14:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 14:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 14:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 15:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 15:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 15:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 15:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 16:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 16:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 16:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 16:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 18:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 18:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 18:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 18:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 19:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 19:15:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 19:30:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 19:45:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
2025-01-02 20:00:00,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767775972796366,1.8242775972796368,0.0,2.203110918052055
